        Epoch: 0 / 120, Success: 0.0656
        Epoch: 85 / 120, Success: 0.9094
training loop:  70% |##################################               | ETA:  0:30:13
        Epoch: 86 / 120, Success: 0.9438
training loop:  71% |###################################              | ETA:  0:29:21
        Epoch: 87 / 120, Success: 0.9531
training loop:  72% |###################################              | ETA:  0:28:29
        Epoch: 88 / 120, Success: 0.9594
training loop:  73% |###################################              | ETA:  0:27:37
        Epoch: 89 / 120, Success: 0.9187
training loop:  74% |####################################             | ETA:  0:26:45
        Epoch: 90 / 120, Success: 0.9000
training loop:  75% |####################################             | ETA:  0:25:53
        Epoch: 91 / 120, Success: 0.9656
training loop:  75% |#####################################            | ETA:  0:25:01
        Epoch: 92 / 120, Success: 0.9500
training loop:  76% |#####################################            | ETA:  0:24:09
        Epoch: 93 / 120, Success: 0.9656
training loop:  77% |#####################################            | ETA:  0:23:17
        Epoch: 94 / 120, Success: 0.9531
training loop:  78% |######################################           | ETA:  0:22:25
        Epoch: 95 / 120, Success: 0.9531
training loop:  79% |######################################           | ETA:  0:21:33
        Epoch: 96 / 120, Success: 0.8875
training loop:  80% |#######################################          | ETA:  0:20:41
        Epoch: 97 / 120, Success: 0.9656
training loop:  80% |#######################################          | ETA:  0:19:50
        Epoch: 98 / 120, Success: 0.9031
training loop:  81% |########################################         | ETA:  0:18:58
        Epoch: 99 / 120, Success: 0.9500
training loop:  82% |########################################         | ETA:  0:18:06
        Epoch: 100 / 120, Success: 0.9062
training loop:  83% |########################################         | ETA:  0:17:14
        Epoch: 101 / 120, Success: 0.9625
training loop:  84% |#########################################        | ETA:  0:16:22
        Epoch: 102 / 120, Success: 0.9531
training loop:  85% |#########################################        | ETA:  0:15:30
        Epoch: 103 / 120, Success: 0.9594
training loop:  85% |##########################################       | ETA:  0:14:38
        Epoch: 104 / 120, Success: 0.9250
training loop:  86% |##########################################       | ETA:  0:13:47
        Epoch: 105 / 120, Success: 0.8875
training loop:  87% |##########################################       | ETA:  0:12:55
        Epoch: 106 / 120, Success: 0.8656
training loop:  88% |###########################################      | ETA:  0:12:03
        Epoch: 107 / 120, Success: 0.7594
training loop:  89% |###########################################      | ETA:  0:11:11
        Epoch: 108 / 120, Success: 0.9125
training loop:  90% |############################################     | ETA:  0:10:19
        Epoch: 109 / 120, Success: 0.9656
training loop:  90% |############################################     | ETA:  0:09:28
        Epoch: 110 / 120, Success: 0.8813
training loop:  91% |############################################     | ETA:  0:08:36
        Epoch: 111 / 120, Success: 0.9563
training loop:  92% |#############################################    | ETA:  0:07:44
        Epoch: 112 / 120, Success: 0.9031
training loop:  93% |#############################################    | ETA:  0:06:53
        Epoch: 113 / 120, Success: 0.8875
training loop:  94% |##############################################   | ETA:  0:06:01
        Epoch: 114 / 120, Success: 0.9594
training loop:  95% |##############################################   | ETA:  0:05:09
        Epoch: 115 / 120, Success: 0.9625
training loop:  95% |##############################################   | ETA:  0:04:18
        Epoch: 116 / 120, Success: 0.9719
training loop:  96% |###############################################  | ETA:  0:03:26
        Epoch: 117 / 120, Success: 0.9750
training loop:  97% |###############################################  | ETA:  0:02:34
        Epoch: 118 / 120, Success: 0.9937
training loop:  98% |################################################ | ETA:  0:01:43
        Epoch: 119 / 120, Success: 0.9125
training loop: 100% |#################################################| Time: 1:42:18
